content,content_en,compound_score,vader_norm,vader_label,score,afinn_norm,afinn_label,polarity_score,textblob_norm,textblob_label,avg_score,soft_voting_label,avg_norm,sv_label_norm1,sv_label_norm2,sv_label_norm3,sv_label_norm4,sv_label_norm5
"Saya melakukan pembelian tiket pesawat sudah terpesan dan terbayar tiba"" ganti akun terus pesanan tidak ada...itu bagaimana min solusi nya?","I made a purchase of airplane tickets already booked and paid for suddenly ""change account and the order is not there...what is the solution min?",0.3182,6.591,1,1.0,5.294117647058823,1,0.0,5.0,0,0.4394,1,5.628372549019608,1,0,0,0,0
Sukses selalu buat Traveloka,Always success for Traveloka,0.5719,7.859499999999999,1,2.0,5.588235294117647,1,0.3,6.5,1,0.9572999999999999,1,6.6492450980392155,1,1,1,1,1
Mengecewakan sekali👎👎 Tidak ada riwayat Gagal Bayar akun paylater di nonaktifkan. Sudah hubungi cs jawabannya sangat mengecewakan 🙄,Very disappointing👎👎 There is no history of Failure to Pay the paylater account is deactivated. Have contacted cs the answer is very disappointing 🙄,-0.9167,0.4165000000000002,-1,-8.0,2.6470588235294117,-1,-0.2988888888888889,3.505555555555555,-1,-3.0718629629629635,-1,2.1897047930283224,-1,-1,-1,-1,-1
Sangat bagus dan matap jadi mudah pergi kemanh oke,Very nice and matap so easy to go everywhere okay,0.8287,9.1435,1,4.0,6.176470588235294,1,0.5711111111111111,7.855555555555556,1,1.7999370370370371,1,7.7251753812636155,1,1,1,1,1
selalu mengutamakan pelayanan yg baik,always prioritize good service,0.4404,7.202,1,3.0,5.882352941176471,1,0.7,8.5,1,1.3801333333333332,1,7.194784313725489,1,1,1,1,1
chek,chek,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Pelayanannya Bagus, mantab","Good service, great",0.7906,8.953,1,6.0,6.764705882352942,1,0.75,8.75,1,2.513533333333333,1,8.155901960784314,1,1,1,1,1
goog game,goog game,0.0,5.0,0,0.0,5.0,0,-0.4,3.0,-1,-0.13333333333333333,-1,4.333333333333333,-1,-1,0,0,0
Selalu ada pengalaman baru,There are always new experiences,0.0,5.0,0,0.0,5.0,0,0.13636363636363635,5.681818181818182,1,0.04545454545454545,1,5.2272727272727275,0,0,0,0,0
Semua yang bagus cerita costumer gilirqn pay later pembayaran angsuran jaun jauh bulan Uda lunas lho bukan jaun hari tapi di anggap aktivisa mencurigakan .heran sy lain kali minta jaminan ajq traveloka .ini no sy cek pembayaran sy kita beli tiket karena ada bisnis bosssss dan di diskusikan tapi gak ada jawaban danpenyelsaianya .kedepannya lihat seperti aplikasi kredivo ata sejenis itu jau lebih baik dari traveloka kecewa bangat .udalaahhh,All good customer stories gilirqn pay later installment payments far away month Uda paid off you know not jaun hari but considered suspicious activisa .wonder I next time ask for a guarantee ajq traveloka .this no I check my payment we buy tickets because there is a business bosssss and discussed but no answers and solutions .in the future look like the application credivo or similar it is much better than traveloka very disappointed .udalaahhh .,-0.359,3.205,-1,2.0,5.588235294117647,1,0.04062499999999997,5.203125,1,0.5605416666666666,1,4.665453431372549,0,-1,0,0,0
Untuk langkah2 pembokingan saya rasa enak2 saja cuma sayang penerbitan tiketnya lama,"For the blocking steps, I think it's fine, it's just a shame that the ticket issuance takes a long time.",-0.5994,2.0029999999999997,-1,-1.0,4.705882352941177,-1,0.18333333333333335,5.916666666666667,1,-0.4720222222222223,-1,4.208516339869281,-1,-1,0,0,0
"Sangat puas hati , kekurangannya hanya tidak semua boking tiket dapat poin saja, saya sudah banyak beli tiket di treveloka, tapi, tak semua dapat poin ?","Very satisfied, the only drawback is that not all ticket bookings get points, I have bought many tickets on treveloka, but, not all get points?",0.2609,6.304499999999999,1,2.0,5.588235294117647,1,0.3833333333333333,6.916666666666666,1,0.881411111111111,1,6.269800653594771,1,1,1,1,0
Jangan check in Boarding Pass lewat Applikasi Traveloka karena ga bisa pilih tempat duduk..,Don't check in Boarding Pass via Traveloka App because you can't choose a seat...,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
saya sangat menyukai apk ini,I really like this apk,0.4201,7.100499999999999,1,2.0,5.588235294117647,1,0.2,6.0,1,0.8733666666666667,1,6.229578431372548,1,1,1,1,0
"Beli tiket pakai PayLetter beberapa bulan sebelum berangkat berharap dapat harga murah diangka 700rb dengan cicilan 6x, cicilan bulan pertama 130rban terbayar aman (saat itu belum jadwal keberangkatan), tiba2 dapat kabar penerbangan dibatalin dan traveloka hanya menghapus sisa cicilan aja 570rban dari limit Payletter, sementara uang yang sudah dibayarkan gak pernah diungkit sampai sekarang, untung cuma rugi dikit, coba kalau harga tiketnya lebih mahal dan tenornya lebih cepat, kan amsyongggg.","Buy a ticket using PayLetter a few months before leaving hoping to get a cheap price at 700k with 6x installments, the first month's installment of 130k was paid safely (at that time it was not yet scheduled for departure), suddenly got news that the flight was canceled and traveloka only wrote off the remaining 570k installments from the Payletter limit, while the money that had been paid was never leveraged until now, the profit was only a small loss, try if the ticket price was more expensive and the tenor was faster, right amsyongggg.",0.765,8.825000000000001,1,2.0,5.588235294117647,1,0.0896103896103896,5.4480519480519485,1,0.9515367965367966,1,6.6204290807231985,1,1,1,1,1
okee Traveloka,okee Traveloka,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Pengurusan Paylater sangat tidak baik. Apalagi saat foto KTP , Tampilan kamera pada Aplikasi kalian sangat tidak baik, sehingga saat di upload tetap di tolak","Paylater management is not very good. Especially when taking ID card photos, the camera display on your application is not very good, so that when uploaded it is still rejected.",-0.8199,0.9005000000000002,-1,5.0,6.470588235294118,1,-0.17948717948717943,4.102564102564103,-1,1.3335376068376068,1,3.824550779286074,-1,-1,-1,0,0
Mantaaap,Mantaaap,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Parah sih. Ngasih diskon harga kamar, dan harga tertera sudah termasuk pajak dan biaya lain lain.. pas mau checkout eh ada pajak lagi dan jumlahnya gak maen maen.. alhasil, diskon cuman iming iming .. yg jujurlah.. klo emank gak ada diskon ya udah. Jgn dipaksakan diskon tp ujung ujungnya ada biaya tambahan yg gak jelas ..","Worse. Give a discount on the room price, and the price listed includes taxes and other fees... when you want to checkout eh there is another tax and the amount is not maen maen.. as a result, the discount is just a lure .. be honest .. if there is no discount then that's it. Don't force a discount but in the end there are additional costs that are not clear ..",-0.4812,2.5939999999999994,-1,0.0,5.0,0,0.00624999999999999,5.03125,1,-0.1583166666666667,-1,4.2084166666666665,-1,-1,0,0,0
"Management nya okeee, customer care nya sangat baikkk 😍","The management is okeee, the customer care is very good 😍",0.8648,9.324,1,5.0,6.470588235294118,1,0.9099999999999999,9.549999999999999,1,2.2582666666666666,1,8.448196078431373,1,1,1,1,1
Terimakasih traveloka,Thank you traveloka,0.3612,6.806,1,2.0,5.588235294117647,1,0.0,5.0,0,0.7870666666666667,1,5.798078431372549,1,0,0,0,0
"cepat, mudah & terpercaya...👍👍👍","fast, easy & reliable...👍👍👍👍👍",0.4404,7.202,1,3.0,5.882352941176471,1,0.31666666666666665,6.583333333333333,1,1.2523555555555557,1,6.555895424836602,1,1,1,1,1
ok ok ok ok poll Poko e,ok ok ok poll Poko e,0.6808,8.404,1,0.0,5.0,0,0.5,7.5,1,0.3936,1,6.968,1,1,1,1,1
"Payah...kecewa sekali dengan tanggapan CS nya...keterlambatan yang disebabkan pegawai maskapai lamban dalam bekerja dibebankan ke pengguna seluruhnya, dan tidak dibantu sama sekali. Asuransi juga sebelum klik centang/beli harusnya ada tampilan informasi apa saja yg dicover seluruhnya jangan cuma sebagian/sedikit saja. Nanti sudah dibayar diklaim malah nggak bisa, dengan alasan ini/itu. kalau gitu cara kerjanya sama saja nipu pelanggan. benar2 saya kecewa dan malas pakai traveloka lagi.","Sucks...very disappointed with the CS response...delays caused by slow airline employees at work are charged to the user entirely, and not helped at all. Insurance also before clicking check / buy there should be a display of what information is covered entirely, not just part / a little. Later it has been paid, it can't even be claimed, with this / that reason. if that's how it works, it's the same as cheating customers. really I am disappointed and lazy to use traveloka again.",-0.9241,0.37949999999999984,-1,-14.0,0.8823529411764708,-1,-0.2486111111111111,3.7569444444444446,-1,-5.05757037037037,-1,1.6729324618736385,-1,-1,-1,-1,-1
Gaje,Gaje,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
biaya admin mahal,expensive admin fees,0.0,5.0,0,0.0,5.0,0,-0.5,2.5,-1,-0.16666666666666666,-1,4.166666666666667,-1,-1,0,0,0
dari kemarin Error yah???,Error from yesterday?,-0.4019,2.9905000000000004,-1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.8006333333333333,-1,4.134088235294118,-1,-1,0,0,0
Refund ditolak Uang hangus begitu saja Chat dengan customer servis Tidak memberikan solusi dan jalan keluar Pengalaman yg buruk,Refund rejected Money just forfeited Chat with customer service Does not provide solutions and solutions Bad experience,-0.7662,1.169,-1,-2.0,4.411764705882353,-1,-0.6999999999999998,1.5000000000000009,-1,-1.1554,-1,2.360254901960785,-1,-1,-1,-1,-1
Padahal uda masuk kenapa kayak gak tau ya mala di batalin,"Even though I entered why it seems like I don't know, it was canceled.",0.3612,6.806,1,2.0,5.588235294117647,1,0.0,5.0,0,0.7870666666666667,1,5.798078431372549,1,0,0,0,0
akurat terpercaya Traveloka,accurate and reliable Traveloka,0.0,5.0,0,2.0,5.588235294117647,1,0.4000000000000001,7.000000000000001,1,0.7999999999999999,1,5.862745098039216,1,1,0,0,0
Apaan anjir aplikasi gaje tayii mau daftar malah ga bisa udah pake wifi sama paket data pun ga bisa jaringan total bagus ini aplikasi nya bermasalah di gueh hahaha,"What the hell is this gaje tayii application, you want to register, you can't even use wifi and data packages can't even get a good total network, this application has problems in my hahaha",-0.128,4.36,-1,1.0,5.294117647058823,1,0.3,6.5,1,0.39066666666666666,1,5.384705882352942,0,0,0,0,0
Mrmang mantul,Mrmang mantul,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Makin mahal, dan tidak melayani masyarakat","More expensive, and not serving the community",0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
saya kasih bintang 4 karena pesanan hotel ( hotel andrea ) di batalkan pihak hotel saat sy mau check in alasan over book/gak ada kamar tanpa pemberitahuan baik dari pihak hotel atau traveloka..kecewa😔,I give 4 stars because the hotel order (hotel andrea) was canceled by the hotel when I wanted to check in for reasons of over book / no rooms without notification from either the hotel or traveloka..disappointed😔,-0.2263,3.8685,-1,-3.0,4.117647058823529,-1,0.0,5.0,0,-1.0754333333333335,-1,4.32871568627451,-1,-1,0,0,0
Cari barcodenya susah,Finding the barcode is difficult,-0.3612,3.194,-1,-1.0,4.705882352941177,-1,-0.5,2.5,-1,-0.6204,-1,3.466627450980392,-1,-1,-1,-1,-1
Apa bisa untuk cek jadwal kapal,Is it possible to check the ship schedule,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Semakin lama semakin baik . Mantapp,The longer the better. Mantapp,0.4404,7.202,1,2.0,5.588235294117647,1,0.5,7.5,1,0.9801333333333333,1,6.763411764705882,1,1,1,1,1
Sangat kompetitif harganya dan proses pemesanan mudah. Terimakasih.,Very competitive price and easy ordering process. Thank you.,0.7501,8.7505,1,5.0,6.470588235294118,1,0.31666666666666665,6.583333333333333,1,2.0222555555555553,1,7.268140522875817,1,1,1,1,1
Keuangan,Finance,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
mantap kali,Steady times,0.0,5.0,0,0.0,5.0,0,0.16666666666666666,5.833333333333334,1,0.05555555555555555,1,5.277777777777778,0,0,0,0,0
"Saya kecewa dengan apk traveloka, pengajuan refund saya selalu ada keterangan sistem eror. Tapi selalu ada email masuk untuk mengurus refund, sedangkan dari awal refund selalu eror. Sekarang sudah hampir 2 bulan saya selalu mendapatkan email untuk pengurusan refund, tapi setiap saya buka website menggunakan email tersebut, selalu gagal dengan keterangan sistem eror. Masa sudah 2 bulan selalu eror. *saya memang tidak menggunakan email ini untuk login di traveloka.","I am disappointed with the traveloka apk, my refund application always has a description of a system error. But there is always an incoming email to take care of the refund, while from the beginning the refund is always an error. Now it's been almost 2 months that I always get an email for refund processing, but every time I open the website using the email, it always fails with a system error statement. It's been 2 months and it's always an error. *I did not use this email to log in at traveloka.",-0.9178,0.41100000000000025,-1,-10.0,2.0588235294117645,-1,-0.4166666666666667,2.916666666666666,-1,-3.7781555555555553,-1,1.7954967320261437,-1,-1,-1,-1,-1
ok.. mantap gan 👍👍 👍,ok.. steady gan 👍👍👍 👍,0.0,5.0,0,0.0,5.0,0,0.3333333333333333,6.666666666666666,1,0.1111111111111111,1,5.5555555555555545,1,0,0,0,0
"Sy baru 6 bln pengguna Traveloka Alhamdulillah sangat membantu sekali buat perjalanan liburan bersama keluarga, banyak rewardnya bonusnya ditambah hrg murah dan pembayaran yang fleksibel sangat di rekomendasikan buat seluruh konsumen yang suka melakukan traveling. Semoga Traveloka tambah sukses mendunia go public. Terima kasih traveloka","I have only been a Traveloka user for 6 months, Alhamdulillah, it is very helpful for holiday trips with my family, many bonus rewards plus low prices and flexible payments are highly recommended for all consumers who like to travel. Hopefully Traveloka will be more successful in going public. Thank you traveloka",0.976,9.879999999999999,1,15.0,9.411764705882353,1,0.26375,6.31875,1,5.413250000000001,1,8.536838235294118,1,1,1,1,1
Gak bisa dibuka aplikasinya,Can't open the app,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Untuk penjelasan tentang refund tidak ada berapa hari pengembaliannya, harus telfon sana sini dulu dan itupun tidak langsung di jelaskan harus debat dulu baru di jelaskan.","For an explanation of the refund, there is no number of days to return, you have to call here and there first and even then it is not immediately explained, you have to debate first and then explain.",-0.0572,4.7139999999999995,-1,-1.0,4.705882352941177,-1,0.25,6.25,1,-0.2690666666666666,-1,5.223294117647058,0,0,0,0,0
Sangat bagus dan membantu,Very nice and helpful,0.7316,8.658,1,5.0,6.470588235294118,1,0.78,8.9,1,2.1705333333333336,1,8.009529411764705,1,1,1,1,1
Sangat membantu dalam proses pembelian tiket pesawat,Very helpful in the process of purchasing airplane tickets,0.4754,7.377000000000001,1,2.0,5.588235294117647,1,0.2,6.0,1,0.8918,1,6.321745098039216,1,1,1,1,0
Biismillah,Biismillah,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Im,Im,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
mantaaap sekali...,That's great...,0.6249,8.1245,1,3.0,5.882352941176471,1,0.8,9.0,1,1.4749666666666668,1,7.6689509803921565,1,1,1,1,1
"terima kasih traveloka, sangat memudahkan dan membantu saya yg sering pergi ketempat tempat baru, jadi merasa nyaman dan aman karena Ada kamu traveloka ❤️❤️❤️❤️❤️","thank you traveloka, it is very easy and helps me who often go to new places, so feel comfortable and safe because there you are traveloka ❤️❤️❤️❤️❤️",0.9329,9.6645,1,8.0,7.352941176470589,1,0.3999242424242424,6.9996212121212125,1,3.1109414141414145,1,8.005687462863934,1,1,1,1,1
sangat membantu terimakasih,very helpful thank you,0.707,8.535,1,4.0,6.176470588235294,1,0.2,6.0,1,1.6356666666666666,1,6.903823529411764,1,1,1,1,1
Cepet dan bisa membantu kita mo pesen hotel dan tiket,Fast and can help us book hotels and tickets.,0.4019,7.009499999999999,1,2.0,5.588235294117647,1,0.2,6.0,1,0.8673000000000001,1,6.199245098039216,1,1,1,0,0
Kdg lush muscle ktwa mga khas jwab mga am little an ntah kuuu keq qm Jean new ah ngan mean nya am mean kyak mean mta adm max mz kta jan kan kta k aj mam mean kta an hal mga am makalah murah h Iydh kta am brag mean jam jam ngan hah,Kdg lush muscle ktwa mga typical jwab mga am little an ntah kuuu keq qm Jean new ah ngan mean nya am mean kyak mean mta adm max mz kta jan kan kta k aj mam mean kta an hal mga am cheap paper h Iydh kta am brag mean jam jam ngan hah,0.0,5.0,0,0.0,5.0,0,-0.12803030303030302,4.359848484848484,-1,-0.042676767676767674,-1,4.786616161616162,0,-1,0,0,0
Harga tiket di traveloka dg aplikasi maskapainya lgsg bs 2x lipat. Lg eror apa gmn? Penerbangan jg cm 1. Liat aplikasi pesaingnya msh banyak penerbangannya,The ticket price on traveloka with the airline application immediately doubled. What's the error? Flight also cm 1. Look at the competitor's application there are still many flights,-0.4019,2.9905000000000004,-1,-2.0,4.411764705882353,-1,0.5,7.5,1,-0.6339666666666667,-1,4.967421568627452,0,0,0,0,0
Semoga Harga Tiketnya Makin Murah..,Hopefully the ticket price will be cheaper...,0.4019,7.009499999999999,1,2.0,5.588235294117647,1,0.0,5.0,0,0.8006333333333333,1,5.865911764705882,1,1,0,0,0
Pakai aplikasi ini mudah di pesan lwt mana pun tinggal pelayanannya di jaga,"Using this application is easy to order anywhere, just keep the service.",0.4404,7.202,1,1.0,5.294117647058823,1,0.43333333333333335,7.166666666666667,1,0.6245777777777778,1,6.554261437908497,1,1,1,1,1
sangat membantu..bagus,very helpful..good,0.0,5.0,0,5.0,6.470588235294118,1,0.2,6.0,1,1.7333333333333334,1,5.823529411764706,1,1,0,0,0
"Masih ngebug waktu hubungkan akun gopay, gak ada perubahan saat login nya","Still bugging when connecting the gopay account, no change when logging in.",-0.296,3.5199999999999996,-1,-1.0,4.705882352941177,-1,0.0,5.0,0,-0.432,-1,4.408627450980393,-1,-1,0,0,0
nicest,nicest,0.4939,7.4695,1,0.0,5.0,0,0.0,5.0,0,0.16463333333333333,1,5.823166666666666,1,1,0,0,0
"sangat membantu,mudah metode pembayaran,banyak pilihan","very helpful, easy payment method, many choices",0.7408,8.704,1,3.0,5.882352941176471,1,0.37777777777777777,6.888888888888889,1,1.3728592592592594,1,7.158413943355121,1,1,1,1,1
"Aplikasi anjng,cancel tiket kereta api ,potongan 25% sampe 1jt lebih ruginya potongan,mana gak langsung refund tp nunggu sebulan ,biadwp rugi besar","Anjng application, cancel train tickets, 25% deduction up to 1 million more loss of deductions, where not immediately refunded but wait a month, biadwp big loss",-0.6424,1.7880000000000003,-1,-6.0,3.2352941176470584,-1,0.25,6.25,1,-2.1308000000000002,-1,3.757764705882353,-1,-1,-1,-1,0
Jqngan mau gabisa reschdule sm refund,Jqngan mau gabisa reschdule sm refund,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Tanpa solusi jika ada masalah,No solution if there is a problem,-0.5664,2.168,-1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.8554666666666666,-1,3.8599215686274513,-1,-1,-1,0,0
Kok penerbitan e tiketnya lama sekali. Sdh di pesan dan sdh payment tapi e tiketnya blm terbit juga. Sudah setengah jam menunggu. Biasanya cepat dikirim di email,How come the e ticket issuance is taking so long. I have ordered and paid but the e ticket has not been issued yet. It's been half an hour waiting. Usually it is quickly sent in the email,0.0,5.0,0,0.0,5.0,0,0.03888888888888888,5.194444444444445,1,0.01296296296296296,1,5.064814814814815,0,0,0,0,0
"Maaf, ternyata saya saIah Email, I LOVE YOU TRAVELOKAAA💞💞💞","Sorry, it turns out I'm an Email saIah, I LOVE YOU TRAVELOKAAA💞💞💞",0.9614,9.807,1,2.0,5.588235294117647,1,0.0,5.0,0,0.9871333333333334,1,6.798411764705882,1,1,1,1,1
"Hati-hati jadi korban peretasan Traveloka payleter tidak aman, Semoga segera di perbaiki keamanan system traveloka.","Be careful to be a victim of Traveloka payleter hacking is not safe, Hopefully the traveloka system security will be improved soon.",0.0864,5.432,1,4.0,6.176470588235294,1,-0.1416666666666667,4.291666666666666,-1,1.3149111111111111,1,5.300045751633987,0,0,0,0,0
Dpt diskon potongan tiket pesawat kecuali pengguna lion air 😭😭😭😭😭 Pdhl plg murcicah yg itu Yaaaach percuma diskon kalo di kecualikan,Get discounted airfare discounts except lion air users 😭😭😭😭😭 Pdhl plg murcicah that Yaaaach useless discount if excluded,-0.9612,0.19399999999999973,-1,-5.0,3.5294117647058822,-1,-0.5,2.5,-1,-2.1537333333333333,-1,2.074470588235294,-1,-1,-1,-1,-1
"Kak tiket ku yang ta pesan mana kok gak ada kak, udah di bayar loh keluar di email nya juga seh","Kak my ticket that I ordered where is it not there sis, already paid loh came out in the email too seh",0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Kecewa dengan aplikasi ini, tiba² gambar tidak muncul saat ingin mencari hotel, tidak tau apa masalah nya yang dulu oky² saja tiba² macam ni","Disappointed with this application, suddenly the image does not appear when you want to search for hotels, do not know what the problem is that used to be oky² just suddenly like this",-0.4588,2.706,-1,-1.0,4.705882352941177,-1,-0.25,3.75,-1,-0.5696,-1,3.7206274509803925,-1,-1,-1,-1,0
Aplikasi yg bagus untuk teman jalan kamana mana lebih mudah untuk pesan tiket perjalanan atau hotel 👍👍👍,A great app for your traveling companions where it is easier to book travel tickets or hotels 👍👍👍👍👍,0.7845,8.9225,1,3.0,5.882352941176471,1,0.8,9.0,1,1.5281666666666667,1,7.9349509803921565,1,1,1,1,1
"Dengan menggunakan aplikasi Traveloka yang bisa diunduh gratis melalui Apple App Store atau Google Play Store, melakukan pencarian tiket pesawat bisa dilakukan dalam beberapa langkah mudah. Pilihan penerbangan yang tersedia cukup beragam, saya suka degan kebijakan desain Traveloka.","By using the Traveloka application, which can be downloaded for free through the Apple App Store or Google Play Store, searching for airline tickets can be done in a few easy steps. The flight options available are quite diverse, I like Traveloka's design policy.",0.885,9.425,1,4.0,6.176470588235294,1,0.2583333333333333,6.291666666666666,1,1.7144444444444442,1,7.2977124183006525,1,1,1,1,1
Ketika ada problem ga bisa menyelesaikan ending nya voucher sudah kepake.. padahal ga di kasih tau ke siapapun .. parah parah,"When there is a problem that cannot be solved, the voucher ends up being used .. even though it is not told to anyone .. bad bad bad",-0.9327,0.33650000000000013,-1,-10.0,2.0588235294117645,-1,-0.6999999999999998,1.5000000000000009,-1,-3.8775666666666666,-1,1.2984411764705885,-1,-1,-1,-1,-1
masih banyak biaya tambahan2 yang saya rasa kurang berpihak untuk kriteria menengah kebawah,there are still many additional costs that I feel are not in favor of the middle to lower criteria.,-0.5358,2.3209999999999997,-1,2.0,5.588235294117647,1,0.25,6.25,1,0.5714,1,4.7197450980392155,0,-1,0,0,0
Kenapa akhir akhir ini harga hotel lebih mahal dari aplikasi lain,Why hotel prices are more expensive than other apps these days,0.0,5.0,0,0.0,5.0,0,-0.041666666666666664,4.791666666666667,-1,-0.013888888888888888,-1,4.930555555555556,0,0,0,0,0
mudah.. ga bikin pusing,easy... not a headache,0.4404,7.202,1,-1.0,4.705882352941177,-1,0.43333333333333335,7.166666666666667,1,-0.04208888888888888,-1,6.358183006535948,1,1,1,1,0
"Tiap pesan hotel data gak jelas, map ngaco, beberapa kali nyasar letih campur kesal jadi satu, no. Telp hotel yg bisa di hubungi gak ada, data pesanan gak akurat, takut banget ngasih nama hotel yg sebenarnya padahal bagaimanapun pesan lewat traveloka lebih murah dibandingkan reservasi offline, mau cari sesuai nama hotel yg sdh du inapu susah.","Every time you order a hotel, the data is unclear, the map is messed up, several times straying tired mixed annoyed together, the hotel phone number that can be contacted does not exist, the order data is not accurate, very afraid to give the actual hotel name even though after all, ordering through traveloka is cheaper than offline reservations, wanting to search according to the name of the hotel that has been du inapu is difficult.",-0.891,0.5449999999999999,-1,-11.0,1.7647058823529411,-1,-0.28500000000000003,3.5749999999999997,-1,-4.058666666666666,-1,1.9615686274509805,-1,-1,-1,-1,-1
"Traveloka aplikasinya makin aneh2, minta warga negara dan tanggal lahir, rentan untuk memancing kesalahan padahal hanya beli tiket,,,kalau salah warga negara atau tanggal lahir mesti bayar biaya lagi kah ,,,?makin lama makin gak nyaman beli tiket di Traveloka","Traveloka application is increasingly strange, asking for citizenship and date of birth, prone to provoke errors when only buying tickets,,, if the wrong citizen or date of birth must pay another fee,,,? the longer the more uncomfortable buying tickets on Traveloka",-0.9061,0.4694999999999999,-1,-9.0,2.3529411764705883,-1,-0.11000000000000001,4.45,-1,-3.3387,-1,2.424147058823529,-1,-1,-1,-1,-1
Pelayanan lelet ribet,Slow and complicated service,0.0,5.0,0,0.0,5.0,0,-0.4,3.0,-1,-0.13333333333333333,-1,4.333333333333333,-1,-1,0,0,0
Cukup berguna dan bermanfaat untuk memesan hotel,Quite useful and helpful for booking hotels,0.7397,8.6985,1,4.0,6.176470588235294,1,0.3,6.5,1,1.6799,1,7.124990196078431,1,1,1,1,1
Tolong🙏 di bantu cara booking tiket pesawat gimna caranya,Please 🙏 please help how to book airplane tickets gimna way,0.743,8.715,1,4.0,6.176470588235294,1,0.0,5.0,0,1.5810000000000002,1,6.630490196078431,1,1,1,1,1
Bagus... Mempermudah... Dan selalu di perbaiki fasilitasnya,Good... Make it easy... And always improve the facilities,0.8271,9.1355,1,6.0,6.764705882352942,1,0.5666666666666667,7.833333333333333,1,2.4645888888888887,1,7.911179738562091,1,1,1,1,1
"sekarang harganya berubah kalo mau masuk kepembayaran, jadi harga yang tertera gak seperti dulu, kecewa","Now the price changes if you want to enter the payment, so the price listed is not like before, disappointed.",0.1887,5.9435,1,1.0,5.294117647058823,1,-0.75,1.25,-1,0.14623333333333335,1,4.162539215686274,-1,-1,0,0,0
kereennn,kereennn,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Saya pahami jika tidak mengecewakan maka saya boking,I understand if it doesn't disappoint then I boking,0.3089,6.544499999999999,1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.5637,-1,5.3187549019607845,0,0,0,0,0
"""Terdapat kesalahan di sistem kami"" sungguh tidak profesional","""There was an error in our system"" is unprofessional.",-0.7184,1.408,-1,-4.0,3.8235294117647056,-1,0.0,5.0,0,-1.5728,-1,3.4105098039215687,-1,-1,-1,-1,-1
Huuu cupu,Huuu cupu,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Mimin saya mau tanya kenapa harga tiket pesawat Pontianak ke Jogjakarta lebih mahal daripada Pontianak ke Medan,"Mimin, I want to ask why the price of Pontianak to Jogjakarta airplane tickets is more expensive than Pontianak to Medan.",0.0772,5.385999999999999,1,1.0,5.294117647058823,1,0.0,5.0,0,0.35906666666666665,1,5.226705882352941,0,0,0,0,0
Membantu untuk perjalanan ku keluar kota,Helpful for my trip out of town,0.4215,7.1075,1,2.0,5.588235294117647,1,0.0,5.0,0,0.8071666666666667,1,5.898578431372549,1,1,0,0,0
The best apps for travel so far,The best apps for travel so far,0.6369,8.1845,1,3.0,5.882352941176471,1,0.55,7.75,1,1.3956333333333333,1,7.27228431372549,1,1,1,1,1
"Belum sempat pesan tiket,???APLIKASI nya sudah serumit ini....hasil tak sesuai pencarian...huff..",Haven't had time to book a ticket yet....the app is already this complicated....the result doesn't match the search...huff...,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Sippp,Sippp,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
🙏😊👍,🙏😊👍,0.7184,8.591999999999999,1,0.0,5.0,0,0.0,5.0,0,0.2394666666666667,1,6.197333333333333,1,1,1,0,0
